seed,nx,ny,nz,sent_tail_radius,repair_tail_frac,W_decay,BSI,RFC,RLI,SPI,D_q50,D_q95,sent_q95
2,48,48,3,6,0.7,0.0004,1.03009,0.31064,0,0.0289855,1.40107,5.21134,0.197276
3,48,48,3,6,0.7,0.0004,1.02204,0.619213,0,0.0144928,1.43845,5.3154,0.195533
4,48,48,3,6,0.7,0.0004,1.0285,0.516377,0,0.0652174,1.36941,5.24236,0.195312
1,48,48,3,6,0.7,0.0006,1.02719,0.486047,0,0.0652174,1.24134,5.02396,0.198678
2,48,48,3,6,0.7,0.0006,1.02823,0.842605,0,0.0434783,1.18796,4.99156,0.195532
3,48,48,3,6,0.7,0.0006,1.02924,0.584399,0,0.0144928,1.05521,4.88108,0.196532
4,48,48,3,6,0.7,0.0006,1.027,0.369002,0,0.0507246,1.28782,4.92331,0.196935
1,48,48,3,6,0.7,0.0008,1.02552,0.471384,0,0.0362319,1.25127,4.75617,0.19637
2,48,48,3,6,0.7,0.0008,1.02933,0.496077,0,0.0144928,1.10309,4.77955,0.195869
3,48,48,3,6,0.7,0.0008,1.02432,0.513155,0,0,1.00397,4.65992,0.196559
3,48,48,3,2,0.55,0.0002,0.991704,0.726171,0,0.0289855,2.14064,16.3376,0.180276
4,48,48,3,6,0.7,0.0008,1.02754,0.884872,0,0.0289855,1.20724,4.78703,0.198151
1,48,48,3,6,0.7,0.001,1.02343,0.585967,0,0.0362319,1.21711,4.86838,0.195787
2,48,48,3,6,0.7,0.001,1.03536,0.873274,0,0.0362319,1.09022,4.67466,0.19747
3,48,48,3,6,0.7,0.001,1.03131,0.316538,0,0.0362319,0.969901,4.70105,0.197417
4,48,48,3,6,0.7,0.001,1.01961,0.358909,0,0.057971,1.11263,4.75767,0.197986
1,48,48,3,6,0.7,0.002,1.0324,0.72213,0,0.0144928,0.965574,4.55999,0.193939
2,48,48,3,6,0.7,0.002,1.0275,0.690422,0,0.0362319,0.870798,4.42237,0.19482
3,48,48,3,6,0.7,0.002,1.02221,0.838898,0,0.0362319,0.894449,4.48431,0.193707
4,48,48,3,6,0.7,0.002,1.02442,0.510204,0,0.0507246,0.960162,4.60079,0.193515
1,48,48,3,6,0.75,0,1.06781,0.617859,0,0.057971,4.59819,13.8881,0.161747
4,48,48,3,2,0.55,0.0002,0.9965,0.616759,0,0.0289855,2.1198,16.12,0.179099
2,48,48,3,6,0.75,0,1.06343,0.585909,0,0.057971,4.51503,13.738,0.163011
3,48,48,3,6,0.75,0,1.06769,0.293656,0,0.0652174,4.65804,14.0004,0.160572
4,48,48,3,6,0.75,0,1.05768,0.78894,0,0.0507246,4.62221,13.8984,0.160125
1,48,48,3,6,0.75,0.0001,1.07445,0.579744,0,0.0797101,4.24004,13.696,0.166181
2,48,48,3,6,0.75,0.0001,1.06646,0.689213,0,0.0362319,4.26499,13.6057,0.165707
3,48,48,3,6,0.75,0.0001,1.06517,0.848196,0,0.0362319,4.50123,13.8962,0.162592
4,48,48,3,6,0.75,0.0001,1.06809,0.720239,0,0.0434783,4.40578,13.8271,0.163521
1,48,48,3,6,0.75,0.0002,1.07379,0.211232,0,0.0289855,4.122,13.8091,0.167289
2,48,48,3,6,0.75,0.0002,1.05049,0.950351,0,0.0144928,4.28728,13.5327,0.164487
3,48,48,3,6,0.75,0.0002,1.06809,0.194368,0,0.0434783,4.05684,13.7904,0.170608
1,48,48,3,2,0.55,0.0004,0.99084,0.843847,0,0.0289855,2.01642,16.1539,0.17804
4,48,48,3,6,0.75,0.0002,1.06894,0.906221,0,0.0507246,4.09704,13.7479,0.167738
1,48,48,3,6,0.75,0.0004,1.06939,0.813281,0,0.0144928,3.82044,13.6165,0.167469
2,48,48,3,6,0.75,0.0004,1.06348,0.695826,0,0.0434783,3.64446,13.194,0.173557
3,48,48,3,6,0.75,0.0004,1.06675,0.365786,0,0.123188,3.88836,13.497,0.170032
4,48,48,3,6,0.75,0.0004,1.06828,0.979261,0,0.0724638,3.72265,13.2014,0.172018
1,48,48,3,6,0.75,0.0006,1.06083,0.586362,0,0.0217391,3.61,13.2978,0.176572
2,48,48,3,6,0.75,0.0006,1.05242,0.732239,0,0.0507246,3.67433,12.9375,0.173911
3,48,48,3,6,0.75,0.0006,1.06566,0.412837,0,0.0289855,3.68526,13.5402,0.175855
4,48,48,3,6,0.75,0.0006,1.0652,0.894649,0,0.0507246,3.69997,13.1396,0.17411
1,48,48,3,6,0.75,0.0008,1.053,0.441207,0,0.0507246,3.36553,13.2994,0.179299
2,48,48,3,2,0.55,0.0004,0.990837,0.927646,0,0.0434783,2.10348,16.1877,0.176248
2,48,48,3,6,0.75,0.0008,1.05783,0.281131,0,0.0289855,3.49818,12.9753,0.176926
3,48,48,3,6,0.75,0.0008,1.06227,0.42407,0,0.0797101,3.42015,13.0699,0.17661
4,48,48,3,6,0.75,0.0008,1.05604,0.722216,0,0.0797101,3.44695,13.2718,0.175041
1,48,48,3,6,0.75,0.001,1.04035,0.726077,0,0.0362319,3.11622,12.9351,0.177422
2,48,48,3,6,0.75,0.001,1.04444,0.739609,0,0.0217391,3.28052,12.5658,0.17622
3,48,48,3,6,0.75,0.001,1.04061,0,0,0.0507246,3.08007,12.6681,0.176897
4,48,48,3,6,0.75,0.001,1.04108,0.410267,0,0.0217391,2.99013,12.3802,0.179981
1,48,48,3,6,0.75,0.002,0.98234,0.0138268,0,0.00724638,1.99996,11.809,0.180765
2,48,48,3,6,0.75,0.002,0.986434,0,0,0.0434783,2.22568,11.7879,0.180872
3,48,48,3,6,0.75,0.002,0.975772,0.946182,0,0.0869565,2.20518,11.8334,0.181516
3,48,48,3,2,0.55,0.0004,0.988937,0.740867,0,0.0289855,2.15817,16.2057,0.179823
4,48,48,3,6,0.75,0.002,0.980723,0.939881,0,0.0144928,2.0635,11.5155,0.181263
1,48,48,3,6,0.8,0,1.0228,0.50199,0,0.202899,4.95549,14.5235,0.136974
2,48,48,3,6,0.8,0,1.0176,0.26478,0,0.152174,4.95148,14.5043,0.14281
3,48,48,3,6,0.8,0,1.01903,0.732562,0,0.173913,4.92876,14.4565,0.137788
4,48,48,3,6,0.8,0,1.02275,0.683076,0,0.123188,4.95357,14.5082,0.143829
1,48,48,3,6,0.8,0.0001,1.02778,0.72177,0,0.0724638,4.94619,14.4808,0.144283
2,48,48,3,6,0.8,0.0001,1.02202,0.0161613,0,0.0652174,4.93399,14.4874,0.140706
3,48,48,3,6,0.8,0.0001,1.02871,0,0,0.0942029,4.92709,14.467,0.142883
4,48,48,3,6,0.8,0.0001,1.02893,0.569491,0,0.108696,4.94125,14.4899,0.1427
1,48,48,3,6,0.8,0.0002,1.02899,0,0,0.0724638,4.9541,14.5223,0.144455
4,48,48,3,2,0.55,0.0004,0.99202,0.636651,0,0.0144928,2.1973,16.2583,0.1796
2,48,48,3,6,0.8,0.0002,1.02326,0.331822,0,0.130435,4.93513,14.5044,0.142169
3,48,48,3,6,0.8,0.0002,1.02477,0.241069,0,0.108696,4.92103,14.448,0.141854
4,48,48,3,6,0.8,0.0002,1.03053,0.0567463,0,0.0797101,4.92498,14.458,0.145404
1,48,48,3,6,0.8,0.0004,1.03995,0.243178,0,0.0507246,4.92521,14.4494,0.147038
2,48,48,3,6,0.8,0.0004,1.03297,0,0,0.0652174,4.92039,14.453,0.145967
3,48,48,3,6,0.8,0.0004,1.03459,0.178328,0,0.115942,4.89589,14.3909,0.145816
4,48,48,3,6,0.8,0.0004,1.03422,0,0,0.0217391,4.92196,14.4511,0.149622
1,48,48,3,6,0.8,0.0006,1.0462,0.267574,0,0.0724638,4.91706,14.4382,0.14844
2,48,48,3,6,0.8,0.0006,1.04034,0.244059,0,0.0652174,4.91003,14.4289,0.148004
3,48,48,3,6,0.8,0.0006,1.04182,0,0,0.0434783,4.89642,14.4148,0.149508
1,48,48,3,2,0.55,0.0006,0.987481,0.995587,0,0.0362319,2.14063,16.3854,0.180569
4,48,48,3,2,0.5,0,1.06292,0.822048,0,0.0869565,1.62017,16.6363,0.157188
4,48,48,3,2,0.5,0,1.00965,0.502462,0,0.0362319,2.81234,18.0582,0.173355
4,48,48,3,6,0.8,0.0006,1.04855,0.989252,0,0.0797101,4.90655,14.4234,0.149801
1,48,48,3,6,0.8,0.0008,1.05355,0,0,0.0507246,4.91661,14.4332,0.148919
2,48,48,3,6,0.8,0.0008,1.04002,0.152806,0,0.0797101,4.91362,14.4404,0.144833
3,48,48,3,6,0.8,0.0008,1.04429,0,0,0.0652174,4.89235,14.4213,0.148483
4,48,48,3,6,0.8,0.0008,1.04143,0,0,0.0724638,4.90485,14.4147,0.151633
1,48,48,3,6,0.8,0.001,1.05525,0.404117,0,0.0434783,4.90008,14.4235,0.148157
2,48,48,3,6,0.8,0.001,1.05135,0.384802,0,0.0797101,4.89085,14.3891,0.149982
3,48,48,3,6,0.8,0.001,1.0539,0.219432,0,0.0724638,4.87894,14.3835,0.152042
4,48,48,3,6,0.8,0.001,1.04612,0,0,0.0724638,4.90246,14.446,0.14917
1,48,48,3,6,0.8,0.002,1.07806,0.173724,0,0.057971,4.86358,14.3637,0.151231
2,48,48,3,2,0.55,0.0006,0.989767,0.872685,0,0.0507246,2.13549,16.0999,0.178959
2,48,48,3,6,0.8,0.002,1.07954,0.230619,0,0.101449,4.84067,14.3274,0.151554
3,48,48,3,6,0.8,0.002,1.08384,0,0,0.0434783,4.83586,14.3299,0.153547
4,48,48,3,6,0.8,0.002,1.07802,0,0,0.0289855,4.84699,14.3613,0.153453
1,48,48,3,6,0.85,0,1.00734,0,0,0.0942029,4.9284,14.5083,0.131776
2,48,48,3,6,0.85,0,1.00779,0.0527684,0,0.115942,4.91789,14.4739,0.131294
3,48,48,3,6,0.85,0,1.00179,0.0772672,0,0.123188,4.9302,14.5001,0.129041
4,48,48,3,6,0.85,0,1.00795,0.162251,0,0.123188,4.92432,14.4758,0.132528
1,48,48,3,6,0.85,0.0001,1.00715,0.307962,0,0.0724638,4.93801,14.5232,0.131095
2,48,48,3,6,0.85,0.0001,1.00924,0.104697,0,0.195652,4.90001,14.4292,0.132089
3,48,48,3,6,0.85,0.0001,1.00666,0,0,0.123188,4.89693,14.4243,0.131245
3,48,48,3,2,0.55,0.0006,0.986282,0.764716,0,0.0507246,2.14043,16.2712,0.178205
4,48,48,3,6,0.85,0.0001,1.00986,0.49505,0,0.101449,4.9311,14.5049,0.133107
1,48,48,3,6,0.85,0.0002,1.01046,0,0,0.224638,4.93904,14.5363,0.133308
2,48,48,3,6,0.85,0.0002,1.00908,0.0271921,0,0.130435,4.90729,14.4598,0.133012
3,48,48,3,6,0.85,0.0002,1.0089,0.0165459,0,0.130435,4.91745,14.4834,0.131553
4,48,48,3,6,0.85,0.0002,1.01163,0.133657,0,0.0724638,4.91081,14.4662,0.134043
1,48,48,3,6,0.85,0.0004,1.01399,0.511618,0,0.0724638,4.92365,14.4849,0.133979
2,48,48,3,6,0.85,0.0004,1.01024,0.0185018,0,0.115942,4.90933,14.4399,0.132016
3,48,48,3,6,0.85,0.0004,1.01256,0,0,0.115942,4.90902,14.4497,0.132672
4,48,48,3,6,0.85,0.0004,1.01514,0.0593024,0,0.188406,4.91513,14.488,0.134667
1,48,48,3,6,0.85,0.0006,1.01779,0.183982,0,0.101449,4.91599,14.4857,0.133775
4,48,48,3,2,0.55,0.0006,0.990607,0.947562,0,0.0724638,2.08009,16.2973,0.179257
2,48,48,3,6,0.85,0.0006,1.01543,0.140926,0,0.0434783,4.91416,14.4454,0.132961
3,48,48,3,6,0.85,0.0006,1.01335,0.00521709,0,0.0652174,4.90882,14.4618,0.131464
4,48,48,3,6,0.85,0.0006,1.01321,0.683852,0,0.0652174,4.92272,14.4927,0.13467
1,48,48,3,6,0.85,0.0008,1.02227,0.412477,0,0.0797101,4.92401,14.505,0.134855
2,48,48,3,6,0.85,0.0008,1.02085,0.289011,0,0.101449,4.91139,14.4579,0.134449
3,48,48,3,6,0.85,0.0008,1.0149,0.166569,0,0.101449,4.89597,14.4325,0.134205
4,48,48,3,6,0.85,0.0008,1.01824,0.0588191,0,0.0724638,4.92279,14.5087,0.136556
1,48,48,3,6,0.85,0.001,1.01621,0.0592924,0,0.152174,4.91525,14.4894,0.134549
2,48,48,3,6,0.85,0.001,1.01852,0.149039,0,0.115942,4.90709,14.4515,0.13484
3,48,48,3,6,0.85,0.001,1.01494,0,0,0.0724638,4.90355,14.4475,0.13302
1,48,48,3,2,0.55,0.0008,0.989429,0.768966,0,0.0507246,2.14926,16.4665,0.17833
4,48,48,3,6,0.85,0.001,1.01986,0,0,0.15942,4.92032,14.4979,0.137308
1,48,48,3,6,0.85,0.002,1.02224,0,0,0.0869565,4.91505,14.488,0.13522
2,48,48,3,6,0.85,0.002,1.01984,0.0885639,0,0.108696,4.9061,14.4613,0.134554
3,48,48,3,6,0.85,0.002,1.0146,0.124095,0,0.101449,4.90064,14.4421,0.133629
4,48,48,3,6,0.85,0.002,1.02369,0,0,0.108696,4.91463,14.4895,0.136827
1,48,48,3,6,0.9,0,0.985158,0.730423,0,0.0217391,4.62307,13.351,0.122506
2,48,48,3,6,0.9,0,0.984633,0.618367,0,0.0144928,4.60953,13.2985,0.122678
3,48,48,3,6,0.9,0,0.984858,0.740825,0,0.0144928,4.62664,13.3585,0.122827
4,48,48,3,6,0.9,0,0.985459,0.487919,0,0,4.61025,13.3117,0.123127
1,48,48,3,6,0.9,0.0001,0.984397,0.614133,0,0.0144928,4.62133,13.3488,0.122453
2,48,48,3,2,0.55,0.0008,0.989513,0.850885,0,0.0362319,2.16857,16.2488,0.17735
2,48,48,3,6,0.9,0.0001,0.983603,0.672571,0,0.0144928,4.6129,13.3055,0.122667
3,48,48,3,6,0.9,0.0001,0.984979,0.834972,0,0.0144928,4.62749,13.3498,0.122653
4,48,48,3,6,0.9,0.0001,0.985316,0.24745,0,0,4.61324,13.3189,0.1232
1,48,48,3,6,0.9,0.0002,0.984369,0.6976,0,0.0217391,4.62239,13.3486,0.1225
2,48,48,3,6,0.9,0.0002,0.984629,0.565873,0,0.0217391,4.61087,13.299,0.122603
3,48,48,3,6,0.9,0.0002,0.984752,0.757786,0,0.0144928,4.62686,13.3652,0.1224
4,48,48,3,6,0.9,0.0002,0.985614,0.494888,0,0,4.61195,13.3283,0.12308
1,48,48,3,6,0.9,0.0004,0.984511,0.710042,0,0.0217391,4.61824,13.342,0.122344
2,48,48,3,6,0.9,0.0004,0.984526,0.7209,0,0.0144928,4.61502,13.3272,0.122556
3,48,48,3,6,0.9,0.0004,0.984793,0.805344,0,0.0144928,4.62968,13.3643,0.122307
3,48,48,3,2,0.55,0.0008,0.993201,0.913773,0,0.0652174,2.1665,16.3651,0.1801
4,48,48,3,6,0.9,0.0004,0.984986,0.72877,0,0,4.61214,13.3479,0.123241
1,48,48,3,6,0.9,0.0006,0.984341,0.539714,0,0.0217391,4.62253,13.3682,0.122437
2,48,48,3,6,0.9,0.0006,0.983874,0.670676,0,0.0144928,4.61394,13.3285,0.12262
3,48,48,3,6,0.9,0.0006,0.984464,0.877755,0,0.0144928,4.62693,13.3667,0.122305
4,48,48,3,6,0.9,0.0006,0.986072,0.5696,0,0,4.60513,13.2967,0.123332
1,48,48,3,6,0.9,0.0008,0.984266,0.602793,0,0,4.61988,13.3431,0.122476
2,48,48,3,6,0.9,0.0008,0.983942,0.664918,0,0.0144928,4.61257,13.3146,0.122513
3,48,48,3,6,0.9,0.0008,0.984574,0.837308,0,0.0144928,4.62747,13.3743,0.122411
4,48,48,3,6,0.9,0.0008,0.985578,0.631764,0,0,4.60643,13.2874,0.123231
1,48,48,3,6,0.9,0.001,0.984668,0.597317,0,0.0217391,4.62133,13.3562,0.122326
4,48,48,3,2,0.55,0.0008,0.984754,0.984249,0,0,2.00261,16.4099,0.178897
2,48,48,3,6,0.9,0.001,0.984147,0.678062,0,0.0144928,4.61173,13.3116,0.122595
3,48,48,3,6,0.9,0.001,0.985438,0.733959,0,0.0144928,4.62293,13.3587,0.122477
4,48,48,3,6,0.9,0.001,0.985265,0.400023,0,0,4.60805,13.3124,0.123501
1,48,48,3,6,0.9,0.002,0.98508,0.733524,0,0.0217391,4.6119,13.3249,0.122244
2,48,48,3,6,0.9,0.002,0.984244,0.734175,0,0,4.61235,13.3129,0.12261
3,48,48,3,6,0.9,0.002,0.984535,0.806744,0,0.0144928,4.62092,13.3481,0.122653
4,48,48,3,6,0.9,0.002,0.984506,0.554026,0,0,4.60609,13.3167,0.123405
1,48,48,3,10,0.5,0,1.02509,0.859662,0,0.057971,2.07569,9.98851,0.188177
2,48,48,3,10,0.5,0,1.02295,0.333502,0,0.0362319,1.97283,9.76117,0.186495
3,48,48,3,10,0.5,0,1.02146,0.877224,0,0.0362319,1.78384,9.59749,0.188546
1,48,48,3,2,0.55,0.001,0.988568,0.931494,0,0.057971,2.05649,16.4904,0.179451
4,48,48,3,10,0.5,0,1.02364,0.812041,0,0.0217391,2.00644,9.52903,0.184427
1,48,48,3,10,0.5,0.0001,1.02316,0.663417,0,0.0362319,1.90343,9.36716,0.186264
2,48,48,3,10,0.5,0.0001,1.0171,0.337858,0,0.0217391,1.92167,9.45449,0.184574
3,48,48,3,10,0.5,0.0001,1.01986,0.613359,0,0.0507246,1.92933,9.33332,0.185922
4,48,48,3,10,0.5,0.0001,1.02331,0.793517,0,0.0362319,2.00255,9.20274,0.187108
1,48,48,3,10,0.5,0.0002,1.02284,0.698702,0,0.0362319,1.69561,9.06351,0.187924
2,48,48,3,10,0.5,0.0002,1.0231,0.771037,0,0.0144928,1.76586,8.95519,0.185421
3,48,48,3,10,0.5,0.0002,1.01602,0.782941,0,0.0289855,1.84357,9.23544,0.190672
4,48,48,3,10,0.5,0.0002,1.02779,0.935098,0,0.0289855,1.92099,8.89309,0.185836
1,48,48,3,10,0.5,0.0004,1.0193,0.586929,0,0.0289855,1.90113,9.40147,0.184514
2,48,48,3,2,0.55,0.001,0.988772,0.834826,0,0.0434783,2.05908,16.2891,0.177487
2,48,48,3,10,0.5,0.0004,1.01925,0.403936,0,0.0434783,1.81379,9.24469,0.18716
3,48,48,3,10,0.5,0.0004,1.02251,0.601611,0,0.0217391,1.7477,9.41216,0.186806
4,48,48,3,10,0.5,0.0004,1.01739,0.511288,0,0.0362319,1.70364,9.39709,0.186964
1,48,48,3,10,0.5,0.0006,1.02015,0.642373,0,0.0434783,1.88734,8.97867,0.18784
2,48,48,3,10,0.5,0.0006,1.02252,0.224484,0,0.0144928,1.82019,8.94269,0.189083
3,48,48,3,10,0.5,0.0006,1.02199,0.689595,0,0.0362319,1.73476,9.20359,0.188752
4,48,48,3,10,0.5,0.0006,1.02154,0.666633,0,0.0217391,1.78986,9.32566,0.186739
1,48,48,3,10,0.5,0.0008,1.01768,0.791223,0,0.057971,1.80281,9.06461,0.187448
2,48,48,3,10,0.5,0.0008,1.02045,0.309222,0,0.0144928,1.79622,9.52375,0.187244
3,48,48,3,10,0.5,0.0008,1.0247,0.594429,0,0.0434783,1.76037,8.95256,0.188281
3,48,48,3,2,0.55,0.001,0.992103,0.896506,0,0.0507246,2.06769,16.4642,0.178851
1,48,48,3,2,0.5,0.0001,1.05883,0.62934,0,0.0362319,1.60418,16.6324,0.15529
1,48,48,3,2,0.5,0.0001,1.00782,0.446815,0,0.0434783,2.77857,18.0431,0.174837
4,48,48,3,10,0.5,0.0008,1.02001,0.90312,0,0.0144928,1.80384,9.51167,0.185875
1,48,48,3,10,0.5,0.001,1.01727,0.504971,0,0.057971,1.91379,9.62567,0.187247
2,48,48,3,10,0.5,0.001,1.022,0.426663,0,0.0144928,1.81098,9.39154,0.184499
3,48,48,3,10,0.5,0.001,1.02316,0.345785,0,0.0362319,1.8254,9.10121,0.184382
4,48,48,3,10,0.5,0.001,1.01816,0.732036,0,0,1.80904,9.49584,0.187876
1,48,48,3,10,0.5,0.002,1.01941,0.67922,0,0.00724638,1.67703,9.97509,0.185989
2,48,48,3,10,0.5,0.002,1.01982,0.615992,0,0.0434783,1.77463,9.9288,0.184505
3,48,48,3,10,0.5,0.002,1.01919,0.760688,0,0.0217391,1.81305,10.2992,0.188152
4,48,48,3,10,0.5,0.002,1.016,0.0258514,0,0.0217391,1.83978,10.2374,0.187808
1,48,48,3,10,0.55,0,1.03688,0.0412009,0,0.0434783,1.8794,8.37956,0.191678
4,48,48,3,2,0.55,0.001,0.989658,0.744382,0,0.0652174,1.96659,16.3375,0.17915
2,48,48,3,10,0.55,0,1.03618,0.877709,0,0.0434783,1.81616,8.13152,0.191485
3,48,48,3,10,0.55,0,1.03748,0,0,0,2.07053,8.65937,0.189706
4,48,48,3,10,0.55,0,1.03716,0.765988,0,0.0289855,1.92687,8.24746,0.192665
1,48,48,3,10,0.55,0.0001,1.03148,0.662966,0,0.0289855,1.49427,7.51908,0.191357
2,48,48,3,10,0.55,0.0001,1.02799,0.594467,0,0.0217391,1.48017,7.7789,0.188914
3,48,48,3,10,0.55,0.0001,1.02692,0.404874,0,0.00724638,1.60629,7.65871,0.189151
4,48,48,3,10,0.55,0.0001,1.02634,0.179359,0,0.0507246,1.5168,7.6774,0.19106
1,48,48,3,10,0.55,0.0002,1.02495,0.77329,0,0.0289855,1.43723,7.30197,0.192649
2,48,48,3,10,0.55,0.0002,1.02973,0.0803795,0,0.0434783,1.55751,7.34193,0.189479
3,48,48,3,10,0.55,0.0002,1.02863,0.966361,0,0.0362319,1.47055,7.26884,0.189614
1,48,48,3,2,0.55,0.002,0.991337,0.590518,0,0.057971,2.15107,16.4477,0.17823
4,48,48,3,10,0.55,0.0002,1.02911,0.0307249,0,0.0144928,1.59997,7.38571,0.189476
1,48,48,3,10,0.55,0.0004,1.02838,0.489789,0,0.0434783,1.32187,7.23763,0.19183
2,48,48,3,10,0.55,0.0004,1.02421,0.4108,0,0.0289855,1.19341,6.99838,0.190154
3,48,48,3,10,0.55,0.0004,1.01731,0.165194,0,0.057971,1.35334,7.20426,0.189372
4,48,48,3,10,0.55,0.0004,1.02508,0.727878,0,0.0217391,1.42657,7.29366,0.188683
1,48,48,3,10,0.55,0.0006,1.02182,0.934866,0,0.0434783,1.58688,7.12979,0.190589
2,48,48,3,10,0.55,0.0006,1.02095,0.839301,0,0.0362319,1.41869,7.21457,0.190567
3,48,48,3,10,0.55,0.0006,1.02243,0.487536,0,0.0434783,1.40672,7.23885,0.18888
4,48,48,3,10,0.55,0.0006,1.02191,0.229322,0,0.00724638,1.53657,7.19563,0.18876
1,48,48,3,10,0.55,0.0008,1.0274,0.514817,0,0.0289855,1.49003,7.08576,0.190824
2,48,48,3,2,0.55,0.002,0.991709,0.875672,0,0.0289855,2.06984,16.6094,0.178766
2,48,48,3,10,0.55,0.0008,1.02351,0.870275,0,0.0434783,1.4665,7.0827,0.190272
3,48,48,3,10,0.55,0.0008,1.0215,0.39329,0,0.0217391,1.31357,7.04311,0.189338
4,48,48,3,10,0.55,0.0008,1.02269,0.71476,0,0.0434783,1.4483,7.08797,0.188071
1,48,48,3,10,0.55,0.001,1.02411,0.631829,0,0.0362319,1.52144,7.16973,0.189955
2,48,48,3,10,0.55,0.001,1.02271,0.893503,0,0,1.39513,7.094,0.188488
3,48,48,3,10,0.55,0.001,1.02031,0.237353,0,0.00724638,1.45372,7.19332,0.191267
4,48,48,3,10,0.55,0.001,1.02667,0.317282,0,0.0217391,1.37628,7.04311,0.188841
1,48,48,3,10,0.55,0.002,1.02497,0.0772623,0,0.0507246,1.30127,7.03356,0.189231
2,48,48,3,10,0.55,0.002,1.01815,0.812517,0,0.0434783,1.27772,7.23291,0.187533
3,48,48,3,10,0.55,0.002,1.02159,0.545804,0,0.0507246,1.2971,6.97589,0.190702
3,48,48,3,2,0.55,0.002,0.993628,0.946856,0,0.057971,2.10586,16.4069,0.179566
4,48,48,3,10,0.55,0.002,1.02379,0.758468,0,0.0144928,1.28175,7.01195,0.190491
1,48,48,3,10,0.6,0,1.03421,0.867958,0,0.0217391,2.09378,7.35587,0.193504
2,48,48,3,10,0.6,0,1.04518,0.357597,0,0.0362319,1.90105,7.18926,0.197526
3,48,48,3,10,0.6,0,1.03865,0.750905,0,0.00724638,2.161,7.46078,0.193355
4,48,48,3,10,0.6,0,1.04074,0.519418,0,0.0217391,2.11449,7.3894,0.193589
1,48,48,3,10,0.6,0.0001,1.03521,0.703019,0,0.0362319,1.65157,6.72808,0.193242
2,48,48,3,10,0.6,0.0001,1.03223,0.56041,0,0.0217391,1.63231,6.46798,0.194739
3,48,48,3,10,0.6,0.0001,1.03659,0,0,0.0507246,1.53268,6.34779,0.193999
4,48,48,3,10,0.6,0.0001,1.0392,0.613477,0,0.0144928,1.61651,6.74758,0.19276
1,48,48,3,10,0.6,0.0002,1.03,0.781346,0,0.0217391,1.49793,6.48423,0.196523
4,48,48,3,2,0.55,0.002,0.993698,0.9655,0,0.0362319,2.14916,16.4106,0.180893
2,48,48,3,10,0.6,0.0002,1.02951,0.612398,0,0.0507246,1.48592,6.31007,0.191429
3,48,48,3,10,0.6,0.0002,1.02643,0.584717,0,0.0289855,1.49598,6.33166,0.193839
4,48,48,3,10,0.6,0.0002,1.03497,0,0,0.057971,1.39132,6.06809,0.196069
1,48,48,3,10,0.6,0.0004,1.03053,0.675208,0,0.0217391,1.23365,6.06336,0.194543
2,48,48,3,10,0.6,0.0004,1.02947,0.783225,0,0.0507246,1.38252,6.15085,0.194448
3,48,48,3,10,0.6,0.0004,1.03331,0.289537,0,0.0144928,1.25965,6.08407,0.193667
4,48,48,3,10,0.6,0.0004,1.02519,0.349808,0,0.0217391,1.26034,6.1699,0.193028
1,48,48,3,10,0.6,0.0006,1.03017,0.557344,0,0.0434783,1.26285,5.87471,0.193767
2,48,48,3,10,0.6,0.0006,1.02796,0.584024,0,0.0362319,1.15097,5.70035,0.193822
3,48,48,3,10,0.6,0.0006,1.02408,0.616484,0,0.0362319,1.25073,6.04169,0.196271
1,48,48,3,2,0.6,0,1.02033,0,0,0.0217391,2.03094,12.7666,0.186085
4,48,48,3,10,0.6,0.0006,1.03046,0.859211,0,0.0144928,1.25084,6.04975,0.194225
1,48,48,3,10,0.6,0.0008,1.02542,0.980889,0,0.0434783,1.20494,5.7367,0.192479
2,48,48,3,10,0.6,0.0008,1.03498,0.746912,0,0.0289855,1.02302,5.93373,0.191423
3,48,48,3,10,0.6,0.0008,1.03175,0.657925,0,0.0289855,1.19958,5.75929,0.193872
4,48,48,3,10,0.6,0.0008,1.02708,0.608493,0,0.0289855,1.1579,5.89192,0.194011
1,48,48,3,10,0.6,0.001,1.02843,0.849367,0,0,1.05483,5.77906,0.191299
2,48,48,3,10,0.6,0.001,1.02761,0.928431,0,0.0289855,1.07732,5.84382,0.19263
3,48,48,3,10,0.6,0.001,1.02211,0.812694,0,0.0289855,1.14909,5.73496,0.195578
4,48,48,3,10,0.6,0.001,1.03352,0.795568,0,0.0362319,1.09706,5.85056,0.193152
1,48,48,3,10,0.6,0.002,1.0259,0,0,0.0144928,1.02944,5.83703,0.192643
2,48,48,3,2,0.6,0,1.02478,0.709654,0,0.0144928,2.07438,13.4532,0.18338
2,48,48,3,10,0.6,0.002,1.02764,0.413713,0,0.0144928,0.856574,5.63672,0.19024
3,48,48,3,10,0.6,0.002,1.02153,0.707401,0,0.0434783,0.958736,5.63931,0.18982
4,48,48,3,10,0.6,0.002,1.02278,0.345617,0,0.0144928,0.896224,5.72518,0.189038
1,48,48,3,10,0.65,0,1.0229,0.643234,0,0.0289855,2.63903,8.40254,0.18687
2,48,48,3,10,0.65,0,1.0286,0.73851,0,0.0362319,2.85268,9.12868,0.18304
3,48,48,3,10,0.65,0,1.0236,0.210763,0,0.0362319,2.32211,7.43958,0.191373
4,48,48,3,10,0.65,0,1.03314,0.530606,0,0.0289855,2.54943,8.06773,0.191705
